6.38681275096781E+017	negative	@derekritchie Real Madrid can eat a bag of dicks. Don't want to go through all of this again in Jan. Hopefully he doesn't either.	
6.38683343517811E+017	neutral	On Monday, the Christians stood on the grass and sang "I am a Child of God." The marriage equality activists... http://t.co/uKV3THvPv2	
6.386834522844E+017	neutral	Gay marriage fight in Kentucky faces moment of truth Tuesday: The Supreme Court ruled against the county clerk... http://t.co/VURSynKBDw	
6.38684262527599E+017	negative	@sebytfc FFS. He's probably sat crying in to his Real Madrid shirt with "Samba 9" on the back asking where it all went wrong.	
6.38685137689965E+017	neutral	It's only the 5th day of school and I already don't wanna go but nicki wants me to so I'm going	
6.38687088771076E+017	neutral	Real Madrid confirm that Man United were willing to negotiate the De Gea deal only on Monday morning.	
6.38687303414739E+017	neutral	hey I'm gonna see Ed Sheeran next Wednesday so it's not all that bad	
6.38687860569342E+017	neutral	@SocialRMadrid Real Madrid have a 1st choice GK who was 2nd choice last season to Casillas. Man Utd have the Spain number 1. MU stronger	
6.38689816083853E+017	neutral	There may not have been a transfer of players between the 2 clubs last night but Real Madrid caught the "We did not want him anyway" disease	
6.38690675211543E+017	neutral	Roll on in with your friends! Tues lunch pizza is Rolling Stone: Italian Sausage &amp; Mushroom. 11-1 North &amp; South slices. 11-2 East Buffet.	
6.38690998852428E+017	neutral	Ivan Nova notched a quality start, giving up three runs in six innings, but lost to the Red Sox on Monday. #Yankees	
6.38695376980177E+017	neutral	Alessandro Matri, loaned out by Milan for the 7th time, joins @OfficialSSLazio on loan http://t.co/JbnRf1ug4a	
6.38696064539849E+017	positive	Kane son Clinton and Lamela as our forward line yea like that going get us top 7 never mind 4th	
6.38697604327436E+017	neutral	@BasimaFaysal Kafirs need to understand that every Muslim, whichever sect s/he may belong to, is an ambassador of Islam;they will defend it	
6.38698337340813E+017	neutral	Denis Diaz (1.80) shoved 5 innings of 1 run ball in the GCL #BlueJays loss to the Red Sox, Monday. http://t.co/exgKKb2cbS	
6.38700602520924E+017	negative	So whats good Miley? @MileyCyrus ...lol Nicki with that fuck shit,we may as well make a song about it. Hit me up. I ghost write like Quentin	
6.38701438407979E+017	negative	also if I may just register my astonishment on the internet about how fucking dumb scott walker and his plans for his dumb fucking wall are	
6.38701613402735E+017	positive	GLEN HODDLE: Harry Kane's impact Friday was extraordinary. It was great to see Kane, the leading Premier League scorer, come on and score	
6.38701657971393E+017	negative	Most annoying twat ever! But she brought Dunkin so I may just talk to her today... http://t.co/q2QRqeo7xP	
6.38702737895653E+017	neutral	Wait, did Taylor bring Nicki on stage when she won on Sunday? I didn't think so...	
6.38703869804028E+017	positive	We're going for coffee this afternoon and the cinema to see Paper Towns tomorrow...I love it when mum has a week off	
6.38705983905231E+017	neutral	Stem the Maple Flood. Why Scott Walker wants to wall off Canada (and five things it may help stop) http://t.co/9qoI1kbXfC	
6.38706663172608E+017	neutral	I haven't heard anything about Niall since Saturday is he dead or something	
6.38714448467874E+017	positive	Transgender is a difficult subject but it has been timed well with the Caitlyn Jenner thing so that may give it some appeal.	
6.38714859803116E+017	positive	Good night ^^  Swimming classes tomorrow and still my body... Yeah goodbye t'all of you. Good bye Kpop, bias, friends (if I have some)  Bye	
6.38717085707805E+017	negative	@shadesofjoe She is entitled to her stance on gay marriage, but she may be in the wrong line of work now. She had ONE JOB.	
6.38717837171778E+017	neutral	@Northlands Hi there, can u tell me what time do doors open fri for janet Jackson? and when does she go on? is there an opening act?	
6.38719598720774E+017	negative	I saw a post on Islam that just hurt my little hurt, May Allah offer us ease of a belief... Allah says oh you who... http://t.co/D95OwgBdzU	
6.38719721567683E+017	positive	Can I just fast forward to the Ed Sheeran concert Saturday	
6.3872015241504E+017	neutral	Even if Real Madrid were at fault for the De Gea saga, Fergie would have offloaded him back in June, Van Gaal plays too many games.	
6.38722484158759E+017	negative	Watch Van Gaal play De Gea in the champions league so Real Madrid won't sign him in jan..... Dickhead	
6.38722531080409E+017	positive	We may believe whatever we want about gay marriage. But God calls us to love, not to condemn.	
6.38725907050463E+017	neutral	Real speak out on De Gea drama: Real Madrid said on Tuesday they had done everything necessary to complete the... http://t.co/fG24wUzfXr	
6.38725956463628E+017	positive	The fam at @WishATL hit you with a really dope look at the upcoming "Gucci" Foamposite Pro...available this Friday! http://t.co/EfMxLg7L3o	
6.38726187481723E+017	neutral	Surely Spurs are going to sign a striker before 6pm. Kane is currently the only viable option. Sun may deputise but is unknown	
6.38726406050964E+017	neutral	@BDUTT how man joins,  Sikh,  Christians,  Parsi"??  the real Minorities   Muslim are 2nd biggest population in our country	
6.38726906028917E+017	neutral	@StMaryscbridge as per previous tweet, I have letter to say a Thursday but Niall told me they were told today it was today also?	
6.38727140989608E+017	positive	*Overhears a conversation about John Cena* ARE YOU READY FOR THIS SUNDAY NIGHT WHEB JOHN CENA DEFENDS HIS TITLE AT WWE SUUUUPPPEERRR SLAAAAM	
6.38729006167273E+017	negative	@GoalUK @krisvoakes   i fault real madrid, they want him at a lesser fee or free in jan.	
6.38729101566722E+017	positive	Had a blast @ the Red Sox game last Fri! Share your pics on our FB page! http://t.co/lWh9D9bPwn	
6.38744872741016E+017	neutral	@CNN We think it's ridiculous that Carly Fiorina isn't on the debate. She's what 5th? She should be on the main debate stage @RealBenCarson	
6.38745624163262E+017	neutral	@SebSB @SBerahino I really hope he stays now, Even if Kane dies of exhaustion by November	
6.38746269788144E+017	neutral	@Bassa_UTD @mohamedbouhafsi hope he'll not join Real Madrid on the 5th year	
6.38746956798407E+017	neutral	@PatDStat Brunch with Rousey and a light job with Bolt on Friday IMO.	
6.38751458096189E+017	neutral	Also the correct Top 5 is Eminem, Jay-Z, 2Pac, The Notorious B.I.G., and Ice Cube in that order with Big Pun as the 6th man	
6.38751668960555E+017	neutral	Real Madrid will wear the pink kits for the first time on July 30 against Roma.	
6.38752914174018E+017	neutral	@Clutchlings77 rained out. DH tomorrow at the Red Sox	
6.38754604285497E+017	neutral	@halsey you literally sat a row behind Kanye west. How do u feel bb	
6.38755187323208E+017	neutral	Today, September 1, is the World Day of Prayer for the Care of Creation.  The diversity of Christians praying for... http://t.co/YQktgLLzLG	
6.38755762257437E+017	positive	Carly Fiorina is in 3rd place in Iowa, but she still likely won't be in the top 10 debate in two weeks. Here's why. http://t.co/YdingIYG95	
6.38756839857852E+017	positive	Bars &amp; Pubs - National Hot Dog Day: Wed 02 Sep It's National Hot Dog Day and the Soda Factory is going all out... http://t.co/TsONto2y2m	
6.38757602596274E+017	negative	@wstafrican the sermon for all supposedly victimized Christians has already been written for this upcoming Sunday.	
6.38758312385708E+017	positive	Victoria: Do you want to see Janet Jackson Saturday?!  Thanks to our friends from Revolution Auto Group we have 2... http://t.co/dTffWViUjm	
6.38759179746955E+017	positive	omg then I sat on my floor in front of the TV and bawled over Shawn when he was performing on that one show	
6.38761005049344E+017	positive	throwback 4 @NathanKress's poster of Bad Blood, in honor of Taylor's award on VMAs last Sunday. The Law got the power http://t.co/km2fXXC5DP	
6.38761030978507E+017	neutral	@cartilagefree can Son and N'Jie give us what we need to supplement Kane until the January window?	
6.38761474798842E+017	negative	@Nick422 who hears that Kane may have sexually assaulted someone and thinks "I should call Chicago and see if he's available"? ugh	
6.3876232320163E+017	positive	@Nebubae_ I'm pretty sure he still doesn't. The only person with real answers IS JOHN CENA, THIS SUNDAY NIGHT AT THE THUNDERDOOOOME @Gnowuh	
6.38762632372056E+017	neutral	O dear Kane may be going bye bye from the hawks....we will see how this one plays out	
6.38763340483928E+017	neutral	PSA HELLO ATTENTION: Does anybody want some Ed Sheeran tickets for Nashville on the 8th?	
6.38763383446073E+017	positive	Congratulations to Georgia Veatch, the winner of two FREE tickets to see Ed Sheeran in concert this Friday!	
6.38764063632327E+017	positive	I genuinely believed that De Gea would be a Real Madrid player on the 1 September. But good for us, we finally got one over Madrid  #MUFC	
6.3876412504952E+017	neutral	Yet you don't see Christians preaching Jesus' message to the rich &amp; giving comfort to the outcasts, as Jesus did https://t.co/XeR7KuvIb0	
6.38764528067441E+017	neutral	Fair is fair! CNN needs to let Carly Fiorina be on the main stage at the September 16 debate!  Several of us got... http://t.co/jRWHGr8APq	
6.38764770825511E+017	neutral	When you remember Iron Maiden's #BookOfSouls album drops this Friday... http://t.co/M02kTtsusS	
6.38766872343781E+017	neutral	@Milanello I will be coming to Milan from London for the Palermo match so that means I can see them before the match on Saturday then ?	
6.38768064427856E+017	neutral	If it weren't for Christians, the Aztecs would never have stopped killing babies (like Planned Parenthood does.) https://t.co/PhRTVJIldR	
6.38769531993891E+017	positive	Morning prayer tomorrow ( wed 2nd ) at theYMCA Stoke 8.00am for Christians in the business community all are welcome join us!	
6.38769619885396E+017	negative	David De Gea&amp;#039;s girlfriend "very disappointed" after Real Madrid move collapses at the 11th hour http://t.co/2ij7NlIE8I #plfans	
6.38770206660297E+017	neutral	Keylor kicks on at Valdebebas: Keylor Navas trained alone on Tuesday morning with Real Madrid goalkeeping coac... http://t.co/pfk7rYI2Ic	
6.38770412885688E+017	positive	Caitlyn Jenner's a new member of the T community -she is working for true self acceptance let's welcome her! https://t.co/SFc6ho2Suj	
6.38772023108305E+017	neutral	I read that Sun Times article and it did nothing to prove the theory that we should trade Kane.	
6.38775219822424E+017	neutral	I remember Martial being totally impotent against Arsenal in the 2nd UCL game. Yet, he's the man to take us to nirvana.	
6.38775337262916E+017	neutral	With Spurs not signing a striker and Kane about to get injured on Saturday palace have an even better chance of making Europe this season	
6.38776879982494E+017	positive	Time for a new Tuesday cover! This is U2's "with or without you" with Ralph Koopman!  Really enjoyed his join and... http://t.co/edIIG0eTa3	
6.38778167331787E+017	neutral	BBOG group believes that Boko Haram can be defeated by December, but want tangible info from govt -  http://t.co/NbIoiBv3ej	
6.38778171232518E+017	neutral	:| "@SocialRMadrid: ABC | Real Madrid will announce he signing of De Gea on January 1st. He will stay for 6 seasons and will come for free."	
6.38778339830956E+017	neutral	@closetothegame Kane in EDM would be insane. If Kane went to MIN, MIN may finally be able to beat CHI in the playoffs	
6.38779568552309E+017	positive	@gregnisall @ENews Anaconda video got 19 million views in 24 hours, so whatever you may think of Nicki personally, she has a point.	
6.38779595165205E+017	neutral	Ideally all 29 teams would say no and Kane would be launched into the sun, but here we are	
6.3878022337543E+017	neutral	Rihanna Endorses Kanye West for President: On Sunday night, Kanye West concluded a captivating speech at the V... http://t.co/7rbsNOQe8s	
6.38780475616666E+017	positive	Receiving an email from BAM in which Ice Cube and Ingrid Bergman were uttered in the same breath may have just made my day.	
6.38781481142362E+017	positive	On the way to the Red Sox game yesterday. Had so much fun. Thanks @dOBrienJR for bringing me to my 3rd game now! http://t.co/x8Eyd3R9lF	
6.38782165371736E+017	negative	So Real Madrid did f*cked it up! #mufc https://t.co/XbcRDdwfdc	
6.38782374348763E+017	neutral	Did Real Madrid deliberately cock up so they get De Gea on the cheap in January or for free in the summer? #bbcfootball #DeadlineDay	
6.38783146734027E+017	negative	Zombies Devour VMAs on MTV as 'Fear the Walking Dead' Returns Strong: Kanye West may have sucked all the air o... http://t.co/hsvuOmFLnK	
6.38785525579649E+017	neutral	David de gea didn't sign for Real Madrid. The way things have gone he'll be at West Brom in January #wba #DeadlineDay #YouHeardItHereFirst	
6.38786435114488E+017	positive	The best thing I've heard all day was the fact Islam comes home tomorrow	
6.38786955589849E+017	positive	Nothing better than a pump-up video to a @taylorswift13 song. "Bad Blood" coming to you at @TampaBayRowdies vs Cosmos on Sat. #MyMasterpiece	
6.38787752616677E+017	negative	I'm being taunted :( don't get my PS4 until September 15, and I can't play this until Halloween god damn it http://t.co/hujJFUKYC0	
6.38787844660679E+017	neutral	Gay marriage in focus as Faroe Islands votes: Faroe Islanders headed to the polls on Tuesday to elect a new pa... http://t.co/MGKvhoZzXQ	
6.38789115576717E+017	neutral	@Bull_Diggy @WestHamMatters Toxic deserve 16th place and a season of turmoil in the boardroom plus Kane's struggles on the pitch #happydays	
6.38789760589369E+017	neutral	@TMZLive @MTVNews Miley &amp; Nicki staged it. Not only did NM break a smile, from the 2nd c-angle Miley says "what", before Nicki states topic	
6.38790013493359E+017	neutral	Transfers: Man United respond to Real Madrid, saying it was up to them to open negotiations for David De Gea on Monday (ESPN)	
6.38790424128287E+017	neutral	May as well strap the golden cockerel from WHL's roof to Kane's back so that the burden on him is at once metaphorical, symbolic &amp; literal	
6.38790633356984E+017	neutral	Christians all over the world need to pray that "God will open the eyes of their understanding that they may know... http://t.co/hk9RPKoSEC	
6.38790914337567E+017	positive	[EVENT] See you on Saturday at KPOP FUN RUN!... http://t.co/sbQPJu4vP6	
6.3879108284375E+017	neutral	@nicktheyid61 he may be able to scrape by just with the midfield but if Kane has a difficult time or injury I don't see enough goals in us	
6.38791438919148E+017	neutral	Never knew Ice Cube wrote Friday. Always thought he just acted in it.	
6.38791821477458E+017	neutral	Tomorrow my Diamond Dogs limited edition PS4 and MGS V arrive. Sadly a day later than it should be :c	
6.38792940110922E+017	positive	Been invited to Milan for a weekend at the end of Sept...Won't mind if I do.	
6.38793275697201E+017	neutral	I see Ed Sheeran on that day  https://t.co/QTbHFM6dK6	
6.38794055829332E+017	neutral	Kane to get injured on international duty this weekend, Adebayor to make a miraculous comeback to fire Spurs to 4th #LevyMasterplan	
6.38794218127888E+017	positive	Find us at the Sana 2015 Tradeshow on September 12th in the beautiful Milan, Italy! #tradeshow #betterwithbirk #Italy http://t.co/NLjucxiX16	
6.38794407819522E+017	neutral	hey @GaryParrishCBS, I'm sure you know and may have already spoken about it, but Rousey accepted the marine's invite!!	
6.3879712747334E+017	neutral	Meeting up tomorrow night back at Shawn and Amy's to hang out, eat, and discuss the first chapter from 6:30-8:30. See you then!	
6.38797865050092E+017	neutral	@JanAageFjortoft jan can you confirm for me that Real Madrid have made contact previously with reus and were told no sale	
6.38797910721831E+017	neutral	Retweeted SocialRMadrid (@SocialRMadrid):  ABC | Real Madrid will announce he signing of De Gea on January 1st.... http://t.co/YtgCCeNnFh	
6.38798258194792E+017	neutral	A row escalated between Manchester United and Real Madrid on Tuesday over the collapsed transfer of David de Gea. http://t.co/0HeCETzWG9	
6.38799043745985E+017	positive	me the first day of work: ok so I need off next Sunday I have tickets to see Seth Rollins	
6.38799072644739E+017	neutral	@MenInBlazers did Manchester United just "Drake" Real Madrid. #MeekMadrid  http://t.co/XiVYpjBY2L	
6.38799907005014E+017	negative	Real Madrid could've paid the fee on the 1st day of transfer window if they really wanted De Gea. They're to blame for the entire fiasco.	
6.38802315533767E+017	neutral	@AmazonHelp Hi I bought next day delivery for a PS4 game, I may be out but it should fit through the letterbox, will it need a signature?	
6.3880337993479E+017	neutral	Manchester United say it is Real Madrid's fault, not theirs, that David de Gea's return to Spain collapsed on Monday. @realmadrid	
6.38803384032719E+017	negative	I've been thinking about it... Does anyone else find it disturbing how Kane may face rape charges and GM's are calling on his availability?	
6.38803815836328E+017	positive	I may be the only person I know who thoroughly enjoyed the Kanye West rant during the VMA's	
6.38804735001272E+017	positive	These ratings speak more to Naruto than One Piece. Not bad though, better than it usually did at 1, somehow. https://t.co/n3ahCApNAn	
6.38805854364373E+017	neutral	Where's Nicki's style or her 2nd 1mil sold album?? Keep changing topics when u get clocked,its right here with u https://t.co/fLxP74dTI8	
6.3880709641959E+017	neutral	Real Madrid clearly did not really want David De Gea, sign anew deal lad.  http://t.co/xG4uRmmQTa	
6.38808379322794E+017	neutral	2xUPDATE Kim Davis' husband implies he'll use "2nd Amendment" remedy against Gay Marriage supporters http://t.co/8boNy9o863 via @dailykos	
6.38809982755074E+017	neutral	Is anyone going to Zac Brown Band at SPAC on Sunday?	
6.38811114755727E+017	neutral	Ed Woodward already preparing for Real Madrid's bid for David De Gea in the January transfer window. #MUFC https://t.co/uINAu9up21	
6.38811546316112E+017	neutral	@aarron_dyer was gutted I wasn't at T the Saturday to witness it.. he delivers the Gucci on a daily basis mate!	
6.38811676255613E+017	neutral	@DerekBodnerNBA Also you didn't include the Maccabi - Emporio Armani Milan game at MSG on 4th...	
6.38811949770371E+017	neutral	Rob Ford on Scott Walker's Canadian border wall: "It sounds to me a little off the wall." http://t.co/VbcKxqAAVO	
6.38813559904961E+017	negative	@KevinLanglands_ mate Ben klok on the Friday at T was far too GUCCI for my own good was blood terrifying	
6.38813816520897E+017	neutral	Coming Wednesday: Scott Walker says "everyone living in poverty" in WI is covered by #Medicaid, even though he refused #Obamacare money.	
6.38814699782599E+017	neutral	I've rehearsed, eaten 3 Tim Tams, 1 packet of cheese twisties, @D_DeGea has not been transferred to Real Madrid &amp; it rained a lot. Sept 1st	
6.38815719568876E+017	neutral	@WINDmobile Will there be an option to buy the 2GB of RAM model of the Moto G (3rd Gen) instead of the 1GB model?	
6.38819074726715E+017	positive	MusicTimes&gt; Janet Jackson - Monday night in Vancouver, Janet Jackson returned to the touring circuit once again wi... http://t.co/81iY4jKSpD	
6.3882007287883E+017	neutral	Auzzie is really proud of being the 2nd person to comment on zayn's nipples when that cover came out lol	
6.38821465349947E+017	neutral	You cannot always get what u want. I believe LVG wanted Bale, Ramos and maybe Kane. Lets wait till January https://t.co/G5XvpgA9fU	
6.38822597891785E+017	neutral	Coming Tomorrow, my response to the conservative dissenting opinion on GAY marriage. This one can get me killed by radical Christians.	
6.38822664967033E+017	positive	Carly Fiorina most likely joining the primetime GOP debate. Bravo. https://t.co/UDE9Qdrtzf	
6.38823290950152E+017	positive	@CNN Politics Hope you decide to have Carly Fiorina on the debate September 16th. A lot of people would like that.	
6.38823751228854E+017	negative	@AuntLulie @Mahogany1992 @MoaninMary @Backstorymom1 or is she hoping that that gay man needs to be available to be her 5th husband.	
6.38825036204237E+017	positive	@TMKSonYES @DonLagreca @IronMaiden Big day on Friday, Don. A brand new double Iron Maiden CD.	
6.38827203426284E+017	positive	Blue Monday and Like a Rolling Stone are the best songs to repeat how does it feel a bunch of times	
6.38827514635223E+017	neutral	@heyimtommy_ Cause I can't be the 1st or 4th? The 8th is after Naruto and that's going to be me when he dies	
6.38827828830581E+017	neutral	@Gentleman_THFC Bang him up front with Kane and play Sun and N'Jie on the wings then surely!	
6.38828030052336E+017	positive	CNN adjusts GOP debate eligibility such that if the debate were tomorrow, Carly Fiorina would be in.	
6.38829028057592E+017	neutral	@Wiseguy70 whatever clr you may give to Pakistan it will shine... coz it is created in the name of Allah and ideologically on Islam...	
6.38829663679197E+017	neutral	@TripleH  I want to see Bruan Strowman vs Brock Lesnar on Smackdown this Thursday	
6.38830682043646E+017	neutral	Hey, I have a ticket for Jason Aldean this Saturday for sale!! Someone please buy it	
6.38835008493371E+017	neutral	I have to do an all about me project ik what is this 5th grade? but anyways I have to list my accomplishments and my only is a Niall follow	
6.38836258798604E+017	positive	I may be playing #MGSV on a PS3, but I'm 4 hours in and still having a blast. One day I will revisit it on PS4 and truly admire the visuals.	
6.38836955980022E+017	positive	I have 2 Ed Sheeran tickets on sale for his concert on Thursday @ Houston. I know it's super last minute but if anyone is interested DM me.	
6.38837085810487E+017	positive	CNN Revises Debate Criteria In Possible Boost To Carly Fiorina: CNN announced on Tuesday that it would change ... http://t.co/rZaYTwXaMp	
6.38837097416098E+017	negative	i just don't wanna miss anything it sucks waking up and realising that Zayn came back to 1D and the 5th album is out.	
6.3883793680119E+017	positive	I may be childish but every time George Osborne does one of those sneery,forces-of-darkness smiles he looks like he's just followed through.	
6.38839202788983E+017	neutral	CNN Revises Debate Criteria In Possible Boost To Carly Fiorina: CNN announced on Tuesday that it would ... http://t.co/FanhiI2PqN #media	
6.388392992623E+017	neutral	Real Madrid reportedly rule out signing De Gea in January; making me believe they're getting cold feet about this deal altogether.	
6.38839380203979E+017	negative	Not sure if I want the next few days to speed up for Foo Fighters, or slow down because I am off work until Monday. Conflicted.	
6.38840448723718E+017	positive	In a reversal, Carly Fiorina now likely to make main stage at the next Republican debate: Carly Fiorina may ha... http://t.co/9Yanrp1Ts5	
6.38841484012311E+017	neutral	@UltraSuristic is it Real Madrid or MUFC? Who refused to negotiate on Sunday? I think it's MUFC. Please correct me.	
6.38841971658748E+017	neutral	its july 63rd and all i want is for frank ocean to release boys dont cry	
6.388425131897E+017	negative	Overheard: being gay at church on sunday - me: now back to this bitch who had a lot to say about me during... http://t.co/357FtBum6a	
6.38844064188645E+017	neutral	Rob Ford on Scott Walker: "I don't think (he) has a chance down there." http://t.co/4fbe0DwOhw	
6.38844375703941E+017	positive	Kanye West would make a better president than Donald Trump. I'm just saying, also Grapple Seed will be back on monday.	
6.38844501121872E+017	neutral	When @A_Nuffsaid walked off, Shawn sat down on one of the benches in the hallway. Having a real relationship was so new to him and he +	
6.38845250119729E+017	neutral	Miss Kentucky @Katie_George05 stopped by the studio before UofL's home opener on Friday to talk volleyball &amp; Miss USA http://t.co/qbABmAtSIa	
6.38846493202342E+017	neutral	Hood River Valley High School Varsity volleyball team with coach Scott Walker. First pre-season game tomorrow vs.... http://t.co/mVlrhS2sFt	
6.38847638343918E+017	neutral	Idk why people are bashin on Kanye West. If u think about it the man really be speakin the truth. He may be an ass @ times but he's smart.	
6.38847679720591E+017	positive	Spain Is Winning the Gay Tourist Dollar War: Spain may not have London or Paris, but its friendly culture and ... http://t.co/6J93THb9PT	
6.38848560302281E+017	neutral	someone come see Jason Aldean with me Saturday???	
6.38849093922501E+017	positive	Just got the wax flushed from my ears for Janet Jackson tomorrow night, my body is literally ready	
6.38849736582169E+017	neutral	Floyd Mayweather Vs Andre Berto Sept 12th ..... I'm pretty sure we know the outcome lol but hey anything's possible.	
6.38849835936952E+017	positive	john cena may be the best rapper out there honestly i feel like crying when his voice soothingly covers my ears	
6.38849983664554E+017	positive	Ight yall i'll have my PS4 on the 15th	
6.3885043242566E+017	neutral	Whoever thought it was smart to schedule a Red Sox game at home on September 1st has clearly never been in Boston on September 1st.	
6.38850775322632E+017	positive	Eid is September 24th and Drake is releasing his new album that day this will probably be the best eid gift I've ever received alhamdullilah	
6.38851077400564E+017	positive	Me: Jun I have a secret...  Jun: what is it?!  Me: well I'm actually...JOHN CENA!  Jun: oh my gawd...	
6.38851329234899E+017	negative	And I'm still so confused about Kanye West speech from Sunday lol.....	
6.3885414005608E+017	negative	It's September 1st and this is what the White Sox are. It's sad to think about.	
6.38855826128675E+017	negative	@gigagiga333 @Smallnobody John Cena may have put his dick in Amy Schumer. He loses what little anything he had for that.	
6.38856475767636E+017	positive	#REVIEW #Phillies @ #Mets B2-1o: Phillies challenged (play at 1st), call on the field was #overturned: David Wright grounds out,... [1/2]	
6.38857641134047E+017	negative	There's a bunch of people in my room and all I want to do is watch Sunday's Big Brother	
6.38857894239302E+017	positive	Can we talk about the fact that I literally fell for Niall on Saturday.	
6.38858313065624E+017	neutral	Getting DFA'd on roster expansion day = baseball's version of Chris Tucker asking Ice Cube in Friday "How do you get fired on your day off?"	
6.3885845487503E+017	positive	@NICKIMINAJ hey Nicki i was going to wish you happy independence on monday from Trinidad	
6.38858471723528E+017	neutral	@DaisyMeriahh she look like every other 6th grader with a Caitlyn Jenner jaw line	
6.38860313035575E+017	neutral	@jennivanrees Thanks. My dad gets CT scan results Thursday and Shawn's dad is going through scans, too.	
6.38861647101194E+017	neutral	@KirFlem Thanks for reminding me how fab I am. I may not have a Gucci bag but I have a neurologist, she's from Eastern Europe. I've arrived	
6.38863098632344E+017	neutral	Who's going to Tampa on the 10th to see Ed Sheeran?  #music #EdSheeran	
6.38864533000483E+017	positive	@_SarahBroadie do it we can be out to dunkin tomorrow before practice	
6.38864863851319E+017	neutral	Minimap is here with all the news about Metal Gear, Deus Ex, Hamlet, Ace Attorney, Nintendo, Amazon and PS4! https://t.co/un1PAeB0Xz	
6.38866797182059E+017	positive	@ACMilanNorway :') I want him to shine at Milan imo. 3rd time is the charm.	
6.38867082717856E+017	neutral	Travelling to Milton Keynes for the Ashes on Saturday ? Be aware that the Foo FIghters play the MK Bowl on... http://t.co/zBCRMiBaoV	
6.38869515481313E+017	positive	This is like the day before my Ed Sheeran concert dude no wait a few days  https://t.co/iSZI5bSl5w	
6.3887004095626E+017	positive	Instead of going to sleep i just started my PS4.. Time for some GTA 5! I have a idea on the video ill upload tomorrow :) #GTAOnline #GTAV	
6.3887088815113E+017	neutral	Coldplay, One Republic, Maroon 5, Sam Smith, Ed Sheeran, Oasis, Owl City, Simple Plan, The Fray, Muse, Snow Patrol, Empire of the Sun..	
6.3887088815113E+017	neutral	Coldplay, One Republic, Maroon 5, Sam Smith, Ed Sheeran, Oasis, Owl City, Simple Plan, The Fray, Muse, Snow Patrol, Empire of the Sun..	
6.38873097257415E+017	neutral	Twins have three hits against Chris Sale in the 2nd inning, including Escobar's RBI single for a 1-0 lead over the White Sox.	
6.38873189821641E+017	neutral	Take me down to the river underneath the blood orange sun #MTVSummerStar Katy Perry	
6.38873446898864E+017	neutral	The same dresden that had led the huge anti Islam protests back in january? Mmmh ok ok	
6.38874376222339E+017	neutral	@rabi_rabiah dont know. but sleeping at 11pm or may be 2am and then wake up for fajr means that guy must have internal attachment with Islam	
6.38875212109386E+017	positive	Some things never change. The sun rises every day, the @Twins sticking it to the White Sox feels great.	
6.38875921445978E+017	neutral	@TeddyWKlein I guess you considered that 9th inning vs the Red Sox on Friday a comeback as well	
6.38875945672294E+017	positive	@VaughnGreene44 hey you better have no plans for Sep 13th!! That's when Shawn and I's comp is in Statesboro!!	
6.38875980065604E+017	neutral	Queer Eye for the Messiah Guy - Many modern Christians may be surprised to learn that in the time after the resurr... http://t.co/voNA0OLpSv	
6.3887605051716E+017	positive	This is fun. We should play the White Sox more often. https://t.co/XeIA23mY8q	
6.38876349193695E+017	neutral	not only should everyone be upset with frank ocean but adele too. she's just now releasing something in november after 4 years of waiting.	
6.38877744852509E+017	neutral	#Deadpool video game to be re-released on PS4 &amp; Xbox One on Nov. 17; Plus a statement from the man himself - http://t.co/NMY1iN9nIx	
6.38878067562181E+017	neutral	@notsoradshawn C'mon Shawn you can't afford the M4 you want with one dollar get it together	
6.3887924236585E+017	positive	Frank Gifford was the only sportcaster to do both play by play and color commentary for Monday Night Football. #funfact	
6.3888013692699E+017	neutral	@michaelgbaron for Terry's next act, he'll ask David Wright to pitch the 7th :).	
6.38880312039207E+017	neutral	Zack, Type 1 for too long, Wishing it was Friday so I can listen to Iron Maiden's new album. #dcde	
6.38881286564672E+017	neutral	Escobar, the man the White Sox traded away, doubles off the base of wall in center. He's 2 for 2.   #C'mon	
6.38882647314305E+017	negative	Scott Walker Defends Ted Cruz After Boehner Jackass Comment. Really, #DUMASSWALKER is defending the only guy who may b more evil than him.	
6.38882790898041E+017	positive	Kane records 2nd assist of the half, as he finds Bishop to give @CabriniMSoccer 3-1 lead over @PSUBWSports with 24 min to play #GoCabrini	
6.38882926319505E+017	neutral	@camerannnn21 want Dunkin tomorrow morning ?	
6.38882943264404E+017	neutral	He will not leave during the season.. You Real Madrid fans won't give it up lmao https://t.co/02PqBXCG2w	
6.38883827067306E+017	neutral	@joeyalltheseven Friday night lights lol. It's a bit gay at times but I rate it	
6.38884296019833E+017	positive	So pumped to be front row at the Red Sox tomorrow night w my boy @Steviemac98	
6.38887136133968E+017	neutral	With 2 outs in the 5th, LaRoche's single and three straight walks give the White Sox their first run. Twins lead 4-1.	
6.38887420767941E+017	neutral	Red Sox have 2 on 1 out in the bottom of the 8th! Cash them in please! #rallytime	
6.38887745461572E+017	neutral	Red Sox are challenging the out call at 3rd.	
6.38887802294243E+017	negative	Yall it's Sept 1 I bet Frank Ocean done lost half his fans	
6.38889429306868E+017	positive	@xiCardinal interesting...I just got my PS4 today. We may have to link up at some point before you go back to the dark side!	
6.38890528831074E+017	neutral	@swanie12345 make sure to leave the Dunkin at home tomorrow, don't want Sharpe to snap on you again	
6.38890652051354E+017	positive	It's almost 10pm and school is tomorrow so I should probs go to bed but I'm just going to listen to Kanye West all night	
